5e-005,1.13082
0.0001,1.13
0.00015,1.13061
0.0002,1.12763
0.00025,1.12118
0.0003,1.11953
0.00035,1.12152
0.0004,1.12068
0.00045,1.12205
0.0005,1.12231
0.00055,1.12187
0.0006,1.12449
0.00065,1.12287
0.0007,1.11979
0.00075,1.11611
0.0008,1.11022
0.00085,1.10743
0.0009,1.10807
0.00095,1.10195
0.001,1.10168
0.00105,1.10098
0.0011,1.1029
0.00115,1.10379
0.0012,1.09892
0.00125,1.09666
0.0013,1.09507
0.00135,1.09288
0.0014,1.08959
0.00145,1.0946
0.0015,1.09439
0.00155,1.09472
0.0016,1.09857
0.00165,1.09809
0.0017,1.09899
0.00175,1.094
0.0018,1.09539
0.00185,1.09701
0.0019,1.0978
0.00195,1.09597
0.002,1.09381
0.00205,1.09761
0.0021,1.09956
0.00215,1.10087
0.0022,1.09927
0.00225,1.10043
0.0023,1.09887
0.00235,1.10012
0.0024,1.09867
0.00245,1.09671
0.0025,1.10115
0.00255,1.10282
0.0026,1.09709
0.00265,1.09724
0.0027,1.10124
0.00275,1.10429
0.0028,1.10566
0.00285,1.10682
0.0029,1.10954
0.00295,1.11123
0.003,1.11199
0.00305,1.11024
0.0031,1.11245
0.00315,1.11213
0.0032,1.11015
0.00325,1.1121
0.0033,1.11122
0.00335,1.11239
0.0034,1.11312
0.00345,1.11291
0.0035,1.11396
0.00355,1.11433
0.0036,1.11572
0.00365,1.11949
0.0037,1.1145
0.00375,1.11476
0.0038,1.11891
0.00385,1.11492
0.0039,1.11122
0.00395,1.11398
0.004,1.11663
0.00405,1.1183
0.0041,1.11947
0.00415,1.11563
0.0042,1.1137
0.00425,1.11337
0.0043,1.11026
0.00435,1.10826
0.0044,1.10823
0.00445,1.10949
0.0045,1.11141
0.00455,1.11557
0.0046,1.11892
0.00465,1.11962
0.0047,1.12208
0.00475,1.12211
0.0048,1.12052
0.00485,1.11631
0.0049,1.11546
0.00495,1.11737
0.005,1.11836
0.00505,1.11839
0.0051,1.1137
0.00515,1.11106
0.0052,1.11178
0.00525,1.11582
0.0053,1.11437
0.00535,1.11567
0.0054,1.11579
0.00545,1.11874
0.0055,1.11634
0.00555,1.1125
0.0056,1.1126
0.00565,1.11062
0.0057,1.1139
0.00575,1.11706
0.0058,1.11813
0.00585,1.1259
0.0059,1.13009
0.00595,1.12799
0.006,1.12561
0.00605,1.124
0.0061,1.12432
0.00615,1.12106
0.0062,1.12295
0.00625,1.12536
0.0063,1.12677
0.00635,1.12783
0.0064,1.12597
0.00645,1.12202
0.0065,1.12655
0.00655,1.12873
0.0066,1.12348
0.00665,1.12533
0.0067,1.12783
0.00675,1.12623
0.0068,1.13003
0.00685,1.12809
0.0069,1.12657
0.00695,1.1264
0.007,1.12495
0.00705,1.12547
0.0071,1.12702
0.00715,1.12399
0.0072,1.12377
0.00725,1.12728
0.0073,1.12557
0.00735,1.12692
0.0074,1.13726
0.00745,1.1387
0.0075,1.13778
0.00755,1.13665
0.0076,1.13014
0.00765,1.13076
0.0077,1.13345
0.00775,1.1276
0.0078,1.12509
0.00785,1.12977
0.0079,1.13418
0.00795,1.13713
0.008,1.1381
0.00805,1.13938
0.0081,1.14566
0.00815,1.14447
0.0082,1.14259
0.00825,1.14123
0.0083,1.13797
0.00835,1.13893
0.0084,1.13533
0.00845,1.13569
0.0085,1.13505
0.00855,1.13977
0.0086,1.13934
0.00865,1.14143
0.0087,1.14009
0.00875,1.13539
0.0088,1.13198
0.00885,1.13471
0.0089,1.13847
0.00895,1.13789
0.009,1.13739
0.00905,1.14622
0.0091,1.14855
0.00915,1.14755
0.0092,1.14535
0.00925,1.14241
0.0093,1.13871
0.00935,1.13858
0.0094,1.1385
0.00945,1.13769
0.0095,1.13812
0.00955,1.13516
0.0096,1.13319
0.00965,1.13294
0.0097,1.13612
0.00975,1.13848
0.0098,1.13977
0.00985,1.13876
0.0099,1.14102
0.00995,1.14561
0.01,1.14634
0.01005,1.1473
0.0101,1.14575
0.01015,1.14736
0.0102,1.15272
0.01025,1.15667
0.0103,1.15603
0.01035,1.15304
0.0104,1.15158
0.01045,1.15451
0.0105,1.15373
0.01055,1.15567
0.0106,1.15803
0.01065,1.15379
0.0107,1.15031
0.01075,1.15124
0.0108,1.14988
0.01085,1.1477
0.0109,1.14462
0.01095,1.14782
0.011,1.15296
0.01105,1.15304
0.0111,1.14837
0.01115,1.14749
0.0112,1.14784
0.01125,1.15353
0.0113,1.15373
0.01135,1.15527
0.0114,1.15682
0.01145,1.15509
0.0115,1.15298
0.01155,1.15232
0.0116,1.14802
0.01165,1.15133
0.0117,1.15162
0.01175,1.15245
0.0118,1.15524
0.01185,1.1576
0.0119,1.15902
0.01195,1.15684
0.012,1.15582
0.01205,1.15562
0.0121,1.15647
0.01215,1.15354
0.0122,1.1533
0.01225,1.15347
0.0123,1.15274
0.01235,1.15037
0.0124,1.14691
0.01245,1.14801
0.0125,1.14974
0.01255,1.15225
0.0126,1.15605
0.01265,1.15614
0.0127,1.15744
0.01275,1.1584
0.0128,1.1566
0.01285,1.16072
0.0129,1.16265
0.01295,1.15876
0.013,1.15945
0.01305,1.15919
0.0131,1.16036
0.01315,1.16142
0.0132,1.15834
0.01325,1.15631
0.0133,1.15489
0.01335,1.15881
0.0134,1.16323
0.01345,1.164
0.0135,1.16322
0.01355,1.16305
0.0136,1.16069
0.01365,1.16413
0.0137,1.16552
0.01375,1.16607
0.0138,1.16683
0.01385,1.16549
0.0139,1.1638
0.01395,1.16227
0.014,1.1598
0.01405,1.16012
0.0141,1.15942
0.01415,1.16238
0.0142,1.16314
0.01425,1.16206
0.0143,1.16337
0.01435,1.16972
0.0144,1.17042
0.01445,1.16639
0.0145,1.17018
0.01455,1.16917
0.0146,1.16363
0.01465,1.1634
0.0147,1.16125
0.01475,1.16246
0.0148,1.16528
0.01485,1.16806
0.0149,1.16972
0.01495,1.17349
0.015,1.17778
0.01505,1.1717
0.0151,1.16963
0.01515,1.1703
0.0152,1.17155
0.01525,1.1737
0.0153,1.17399
0.01535,1.17147
0.0154,1.17172
0.01545,1.17738
0.0155,1.18457
0.01555,1.18432
0.0156,1.18064
0.01565,1.17568
0.0157,1.17594
0.01575,1.17982
0.0158,1.18132
0.01585,1.17961
0.0159,1.17912
0.01595,1.17645
0.016,1.17659
0.01605,1.17427
0.0161,1.17517
0.01615,1.17451
0.0162,1.17787
0.01625,1.18045
0.0163,1.17839
0.01635,1.17773
0.0164,1.17706
0.01645,1.17654
0.0165,1.17733
0.01655,1.18206
0.0166,1.18733
0.01665,1.18635
0.0167,1.18469
0.01675,1.18785
0.0168,1.18493
0.01685,1.18717
0.0169,1.18353
0.01695,1.18013
0.017,1.1806
0.01705,1.18153
0.0171,1.18385
0.01715,1.18481
0.0172,1.18818
0.01725,1.18875
0.0173,1.18838
0.01735,1.19178
0.0174,1.195
0.01745,1.19584
0.0175,1.19264
0.01755,1.19329
0.0176,1.19264
0.01765,1.19259
0.0177,1.19348
0.01775,1.19232
0.0178,1.18896
0.01785,1.1893
0.0179,1.18925
0.01795,1.18832
0.018,1.1892
0.01805,1.19027
0.0181,1.18772
0.01815,1.19386
0.0182,1.19442
0.01825,1.19084
0.0183,1.19229
0.01835,1.19415
0.0184,1.19129
0.01845,1.18971
0.0185,1.19041
0.01855,1.18748
0.0186,1.18957
0.01865,1.19169
0.0187,1.19573
0.01875,1.19737
0.0188,1.19781
0.01885,1.19319
0.0189,1.18855
0.01895,1.19429
0.019,1.19496
0.01905,1.19288
0.0191,1.19519
0.01915,1.19363
0.0192,1.19564
0.01925,1.19194
0.0193,1.19242
0.01935,1.19502
0.0194,1.19633
0.01945,1.19839
0.0195,1.20037
0.01955,1.20137
0.0196,1.20225
0.01965,1.20176
0.0197,1.19764
0.01975,1.19665
0.0198,1.1967
0.01985,1.19415
0.0199,1.19305
0.01995,1.19226
0.02,1.19412
0.02005,1.19613
0.0201,1.19552
0.02015,1.19851
0.0202,1.19915
0.02025,1.19781
0.0203,1.19564
0.02035,1.19879
0.0204,1.20239
0.02045,1.19721
0.0205,1.19583
0.02055,1.19642
0.0206,1.19606
0.02065,1.19668
0.0207,1.20384
0.02075,1.20217
0.0208,1.19789
0.02085,1.20014
0.0209,1.19952
0.02095,1.19773
0.021,1.19886
0.02105,1.20248
0.0211,1.20301
0.02115,1.20571
0.0212,1.20454
0.02125,1.20144
0.0213,1.20155
0.02135,1.20304
0.0214,1.20033
0.02145,1.20397
0.0215,1.20198
0.02155,1.20433
0.0216,1.20146
0.02165,1.19911
0.0217,1.19825
0.02175,1.20619
0.0218,1.20858
0.02185,1.20797
0.0219,1.20826
0.02195,1.20469
0.022,1.20217
0.02205,1.20423
0.0221,1.2082
0.02215,1.2066
0.0222,1.20649
0.02225,1.20729
0.0223,1.21076
0.02235,1.20877
0.0224,1.20884
0.02245,1.2133
0.0225,1.20951
0.02255,1.20664
0.0226,1.2069
0.02265,1.21214
0.0227,1.21264
0.02275,1.20988
0.0228,1.20854
0.02285,1.20553
0.0229,1.2053
0.02295,1.20788
0.023,1.20741
0.02305,1.20858
0.0231,1.20957
0.02315,1.2115
0.0232,1.21409
0.02325,1.21105
0.0233,1.20887
0.02335,1.2084
0.0234,1.20831
0.02345,1.20816
0.0235,1.21
0.02355,1.2111
0.0236,1.20736
0.02365,1.20896
0.0237,1.20878
0.02375,1.21104
0.0238,1.2147
0.02385,1.21536
0.0239,1.20983
0.02395,1.21051
0.024,1.21138
0.02405,1.21195
0.0241,1.21383
0.02415,1.21423
0.0242,1.21458
0.02425,1.21498
0.0243,1.21867
0.02435,1.21772
0.0244,1.21452
0.02445,1.21362
0.0245,1.21582
0.02455,1.21856
0.0246,1.22128
0.02465,1.22108
0.0247,1.22076
0.02475,1.21916
0.0248,1.22248
0.02485,1.22319
0.0249,1.22549
0.02495,1.22384
0.025,1.2207
0.02505,1.22027
0.0251,1.21842
0.02515,1.21588
0.0252,1.21653
0.02525,1.21728
0.0253,1.21672
0.02535,1.21911
0.0254,1.21929
0.02545,1.22236
0.0255,1.22018
0.02555,1.21746
0.0256,1.22187
0.02565,1.22506
0.0257,1.22355
0.02575,1.22322
0.0258,1.23078
0.02585,1.23321
0.0259,1.22763
0.02595,1.22566
0.026,1.22341
0.02605,1.22749
0.0261,1.22735
0.02615,1.22734
0.0262,1.22477
0.02625,1.2255
0.0263,1.22283
0.02635,1.22268
0.0264,1.22874
0.02645,1.23162
0.0265,1.22807
0.02655,1.22293
0.0266,1.2254
0.02665,1.23216
0.0267,1.23629
0.02675,1.23776
0.0268,1.23872
0.02685,1.235
0.0269,1.23043
0.02695,1.22839
0.027,1.2259
0.02705,1.22631
0.0271,1.22724
0.02715,1.22647
0.0272,1.22886
0.02725,1.22827
0.0273,1.22747
0.02735,1.22741
0.0274,1.23127
0.02745,1.22959
0.0275,1.23158
0.02755,1.23425
0.0276,1.23237
0.02765,1.22761
0.0277,1.22824
0.02775,1.23178
0.0278,1.23469
0.02785,1.23568
0.0279,1.23907
0.02795,1.24046
0.028,1.23146
0.02805,1.22761
0.0281,1.22933
0.02815,1.23396
0.0282,1.2364
0.02825,1.23439
0.0283,1.23324
0.02835,1.23649
0.0284,1.23855
0.02845,1.23895
0.0285,1.24357
0.02855,1.24363
0.0286,1.24131
0.02865,1.2414
0.0287,1.23963
0.02875,1.24108
0.0288,1.2362
0.02885,1.23181
0.0289,1.23469
0.02895,1.23832
0.029,1.23751
0.02905,1.23777
0.0291,1.23466
0.02915,1.2388
0.0292,1.2391
0.02925,1.24299
0.0293,1.24479
0.02935,1.24124
0.0294,1.23738
0.02945,1.23895
0.0295,1.24263
0.02955,1.24319
0.0296,1.24264
0.02965,1.24133
0.0297,1.24259
0.02975,1.24073
0.0298,1.23776
0.02985,1.23669
0.0299,1.23814
0.02995,1.23878
0.03,1.23753
0.03005,1.24128
0.0301,1.23681
0.03015,1.23635
0.0302,1.24113
0.03025,1.23754
0.0303,1.23849
0.03035,1.23893
0.0304,1.24504
0.03045,1.24299
0.0305,1.24021
0.03055,1.24662
0.0306,1.25325
0.03065,1.25251
0.0307,1.25189
0.03075,1.2548
0.0308,1.25508
0.03085,1.2512
0.0309,1.24845
0.03095,1.24868
0.031,1.24925
0.03105,1.24617
0.0311,1.24824
0.03115,1.24763
0.0312,1.24369
0.03125,1.24255
0.0313,1.24378
0.03135,1.24066
0.0314,1.24086
0.03145,1.24418
0.0315,1.24569
0.03155,1.24897
0.0316,1.25234
0.03165,1.24969
0.0317,1.24966
0.03175,1.2499
0.0318,1.25511
0.03185,1.25834
0.0319,1.25637
0.03195,1.2561
0.032,1.25524
0.03205,1.25569
0.0321,1.2582
0.03215,1.25608
0.0322,1.25421
0.03225,1.24794
0.0323,1.24896
0.03235,1.2534
0.0324,1.25373
0.03245,1.25283
0.0325,1.25263
0.03255,1.25163
0.0326,1.24934
0.03265,1.25442
0.0327,1.25878
0.03275,1.2582
0.0328,1.25317
0.03285,1.2517
0.0329,1.2563
0.03295,1.25892
0.033,1.25749
0.03305,1.25839
0.0331,1.2638
0.03315,1.26486
0.0332,1.26521
0.03325,1.26167
0.0333,1.25805
0.03335,1.26219
0.0334,1.26481
0.03345,1.26489
0.0335,1.26252
0.03355,1.26425
0.0336,1.26457
0.03365,1.26327
0.0337,1.26579
0.03375,1.26409
0.0338,1.26075
0.03385,1.26205
0.0339,1.26281
0.03395,1.26255
0.034,1.26345
0.03405,1.25997
0.0341,1.25926
0.03415,1.2638
0.0342,1.26492
0.03425,1.2624
0.0343,1.26191
0.03435,1.25732
0.0344,1.25442
0.03445,1.2555
0.0345,1.25572
0.03455,1.25717
0.0346,1.26319
0.03465,1.26519
0.0347,1.26449
0.03475,1.26966
0.0348,1.27034
0.03485,1.2682
0.0349,1.2687
0.03495,1.27081
0.035,1.27265
0.03505,1.27473
0.0351,1.276
0.03515,1.27656
0.0352,1.27571
0.03525,1.27656
0.0353,1.27694
0.03535,1.27775
0.0354,1.27964
0.03545,1.274
0.0355,1.27265
0.03555,1.26869
0.0356,1.26742
0.03565,1.26884
0.0357,1.27456
0.03575,1.27444
0.0358,1.27218
0.03585,1.2714
0.0359,1.27362
0.03595,1.27168
0.036,1.27546
0.03605,1.27662
0.0361,1.27612
0.03615,1.2758
0.0362,1.27406
0.03625,1.27384
0.0363,1.27671
0.03635,1.27674
0.0364,1.27368
0.03645,1.27267
0.0365,1.27554
0.03655,1.27554
0.0366,1.27728
0.03665,1.28245
0.0367,1.28404
0.03675,1.2835
0.0368,1.2863
0.03685,1.28784
0.0369,1.28871
0.03695,1.28302
0.037,1.28411
0.03705,1.29124
0.0371,1.29045
0.03715,1.28883
0.0372,1.28649
0.03725,1.28955
0.0373,1.28903
0.03735,1.29223
0.0374,1.29139
0.03745,1.28526
0.0375,1.28637
0.03755,1.29092
0.0376,1.29284
0.03765,1.29119
0.0377,1.29064
0.03775,1.28758
0.0378,1.28431
0.03785,1.28694
0.0379,1.29029
0.03795,1.29183
0.038,1.29231
0.03805,1.29571
0.0381,1.29452
0.03815,1.28962
0.0382,1.29071
0.03825,1.2902
0.0383,1.29435
0.03835,1.29295
0.0384,1.29187
0.03845,1.28977
0.0385,1.28981
0.03855,1.2901
0.0386,1.28927
0.03865,1.2854
0.0387,1.29318
0.03875,1.2951
0.0388,1.29402
0.03885,1.29267
0.0389,1.29907
0.03895,1.3012
0.039,1.29995
0.03905,1.29704
0.0391,1.2958
0.03915,1.29901
0.0392,1.29939
0.03925,1.29864
0.0393,1.29669
0.03935,1.29711
0.0394,1.29101
0.03945,1.28784
0.0395,1.28746
0.03955,1.29058
0.0396,1.29629
0.03965,1.30339
0.0397,1.30653
0.03975,1.3014
0.0398,1.30085
0.03985,1.30465
0.0399,1.30773
0.03995,1.30212
0.04,1.30297
0.04005,1.30793
0.0401,1.30657
0.04015,1.30473
0.0402,1.3087
0.04025,1.31037
0.0403,1.3045
0.04035,1.29925
0.0404,1.2983
0.04045,1.29834
0.0405,1.30374
0.04055,1.30273
0.0406,1.29998
0.04065,1.30041
0.0407,1.30245
0.04075,1.30482
0.0408,1.30793
0.04085,1.30525
0.0409,1.31057
0.04095,1.30841
0.041,1.30487
0.04105,1.3103
0.0411,1.3099
0.04115,1.30633
0.0412,1.30766
0.04125,1.30719
0.0413,1.30491
0.04135,1.30297
0.0414,1.30458
0.04145,1.3031
0.0415,1.30856
0.04155,1.30821
0.0416,1.3095
0.04165,1.30848
0.0417,1.31057
0.04175,1.31523
0.0418,1.31402
0.04185,1.31451
0.0419,1.31491
0.04195,1.31636
0.042,1.31677
0.04205,1.31532
0.0421,1.31019
0.04215,1.30865
0.0422,1.30941
0.04225,1.3086
0.0423,1.30888
0.04235,1.31649
0.0424,1.31594
0.04245,1.31768
0.0425,1.31611
0.04255,1.31526
0.0426,1.31248
0.04265,1.31523
0.0427,1.31597
0.04275,1.31857
0.0428,1.32109
0.04285,1.3217
0.0429,1.31939
0.04295,1.31488
0.043,1.31579
0.04305,1.31674
0.0431,1.31884
0.04315,1.31802
0.0432,1.31745
0.04325,1.32266
0.0433,1.32534
0.04335,1.32728
0.0434,1.32669
0.04345,1.32142
0.0435,1.32269
0.04355,1.32336
0.0436,1.32481
0.04365,1.32519
0.0437,1.32193
0.04375,1.31948
0.0438,1.31906
0.04385,1.32067
0.0439,1.32017
0.04395,1.31974
0.044,1.31947
0.04405,1.32124
0.0441,1.31855
0.04415,1.31692
0.0442,1.31654
0.04425,1.31988
0.0443,1.32199
0.04435,1.32247
0.0444,1.32269
0.04445,1.3265
0.0445,1.32954
0.04455,1.32595
0.0446,1.32466
0.04465,1.32408
0.0447,1.32782
0.04475,1.3307
0.0448,1.33134
0.04485,1.33015
0.0449,1.32955
0.04495,1.32928
0.045,1.3332
0.04505,1.33297
0.0451,1.33348
0.04515,1.33654
0.0452,1.3352
0.04525,1.32972
0.0453,1.32543
0.04535,1.32235
0.0454,1.33117
0.04545,1.33192
0.0455,1.33428
0.04555,1.33277
0.0456,1.33172
0.04565,1.33201
0.0457,1.32835
0.04575,1.33061
0.0458,1.33502
0.04585,1.33529
0.0459,1.34176
0.04595,1.34266
0.046,1.34207
0.04605,1.34219
0.0461,1.33638
0.04615,1.33601
0.0462,1.3414
0.04625,1.34228
0.0463,1.3385
0.04635,1.33831
0.0464,1.33679
0.04645,1.33525
0.0465,1.33401
0.04655,1.33801
0.0466,1.33976
0.04665,1.33721
0.0467,1.33862
0.04675,1.3361
0.0468,1.33644
0.04685,1.34246
0.0469,1.34304
0.04695,1.33976
0.047,1.33941
0.04705,1.34695
0.0471,1.34622
0.04715,1.34368
0.0472,1.343
0.04725,1.34553
0.0473,1.34695
0.04735,1.34735
0.0474,1.34669
0.04745,1.34812
0.0475,1.34198
0.04755,1.3405
0.0476,1.33996
0.04765,1.34213
0.0477,1.34295
0.04775,1.34442
0.0478,1.34611
0.04785,1.34954
0.0479,1.3507
0.04795,1.35133
0.048,1.34577
0.04805,1.34426
0.0481,1.34669
0.04815,1.34849
0.0482,1.34933
0.04825,1.3461
0.0483,1.34632
0.04835,1.34877
0.0484,1.34965
0.04845,1.35018
0.0485,1.35086
0.04855,1.35423
0.0486,1.35824
0.04865,1.35823
0.0487,1.3587
0.04875,1.35815
0.0488,1.35845
0.04885,1.35302
0.0489,1.34855
0.04895,1.34832
0.049,1.34938
0.04905,1.35043
0.0491,1.35028
0.04915,1.34915
0.0492,1.3516
0.04925,1.35243
0.0493,1.35621
0.04935,1.35726
0.0494,1.35066
0.04945,1.35406
0.0495,1.36079
0.04955,1.35771
0.0496,1.35426
0.04965,1.35574
0.0497,1.35795
0.04975,1.36024
0.0498,1.35859
0.04985,1.35792
0.0499,1.35829
0.04995,1.3581
0.05,1.35414
0.05005,1.35723
0.0501,1.36343
0.05015,1.36206
0.0502,1.36076
0.05025,1.35505
0.0503,1.35409
0.05035,1.36007
0.0504,1.36175
0.05045,1.36007
0.0505,1.3556
0.05055,1.35319
0.0506,1.35553
0.05065,1.35975
0.0507,1.35685
0.05075,1.35961
0.0508,1.36726
0.05085,1.36851
0.0509,1.36599
0.05095,1.36497
0.051,1.36672
0.05105,1.36468
0.0511,1.37008
0.05115,1.3694
0.0512,1.36178
0.05125,1.35704
0.0513,1.35907
0.05135,1.36308
0.0514,1.36543
0.05145,1.36572
0.0515,1.36581
0.05155,1.36537
0.0516,1.36692
0.05165,1.36613
0.0517,1.36837
0.05175,1.36656
0.0518,1.36344
0.05185,1.36999
0.0519,1.36772
0.05195,1.36323
0.052,1.36172
0.05205,1.36953
0.0521,1.37619
0.05215,1.37368
0.0522,1.37156
0.05225,1.37086
0.0523,1.3728
0.05235,1.37384
0.0524,1.37289
0.05245,1.36915
0.0525,1.36975
0.05255,1.37406
0.0526,1.37323
0.05265,1.37204
0.0527,1.37132
0.05275,1.37063
0.0528,1.36705
0.05285,1.36817
0.0529,1.37225
0.05295,1.37608
0.053,1.37912
0.05305,1.37692
0.0531,1.37457
0.05315,1.37275
0.0532,1.3762
0.05325,1.37858
0.0533,1.38027
0.05335,1.3789
0.0534,1.37622
0.05345,1.37118
0.0535,1.37141
0.05355,1.37432
0.0536,1.37277
0.05365,1.37443
0.0537,1.37329
0.05375,1.37135
0.0538,1.37315
0.05385,1.37718
0.0539,1.37811
0.05395,1.38156
0.054,1.38206
0.05405,1.38056
0.0541,1.37701
0.05415,1.37976
0.0542,1.38233
0.05425,1.38484
0.0543,1.38044
0.05435,1.38256
0.0544,1.38122
0.05445,1.37895
0.0545,1.38139
0.05455,1.3843
0.0546,1.38534
0.05465,1.38641
0.0547,1.38673
0.05475,1.38478
0.0548,1.38351
0.05485,1.38801
0.0549,1.39239
0.05495,1.39118
0.055,1.38478
0.05505,1.38665
0.0551,1.39149
0.05515,1.38899
0.0552,1.38865
0.05525,1.39036
0.0553,1.39041
0.05535,1.39088
0.0554,1.39007
0.05545,1.38941
0.0555,1.38977
0.05555,1.38697
0.0556,1.38899
0.05565,1.39178
0.0557,1.39331
0.05575,1.39146
0.0558,1.39187
0.05585,1.39642
0.0559,1.391
0.05595,1.38754
0.056,1.39172
0.05605,1.39332
0.0561,1.38896
0.05615,1.38993
0.0562,1.389
0.05625,1.38923
0.0563,1.38758
0.05635,1.38642
0.0564,1.38798
0.05645,1.39118
0.0565,1.3937
0.05655,1.39288
0.0566,1.393
0.05665,1.39399
0.0567,1.39317
0.05675,1.3964
0.0568,1.39668
0.05685,1.39646
0.0569,1.39563
0.05695,1.39276
0.057,1.39181
0.05705,1.39468
0.0571,1.39508
0.05715,1.39181
0.0572,1.39097
0.05725,1.39062
0.0573,1.39471
0.05735,1.40074
0.0574,1.40252
0.05745,1.4
0.0575,1.4037
0.05755,1.4051
0.0576,1.40277
0.05765,1.39761
0.0577,1.3964
0.05775,1.39883
0.0578,1.4031
0.05785,1.40272
0.0579,1.4038
0.05795,1.40292
0.058,1.39836
0.05805,1.40003
0.0581,1.40303
0.05815,1.40557
0.0582,1.40534
0.05825,1.40057
0.0583,1.39915
0.05835,1.40275
0.0584,1.40783
0.05845,1.40148
0.0585,1.40054
0.05855,1.3995
0.0586,1.4017
0.05865,1.40669
0.0587,1.40646
0.05875,1.40448
0.0588,1.40548
0.05885,1.40541
0.0589,1.40483
0.05895,1.40647
0.059,1.40417
0.05905,1.40202
0.0591,1.40374
0.05915,1.40992
0.0592,1.40925
0.05925,1.40621
0.0593,1.40512
0.05935,1.40695
0.0594,1.40579
0.05945,1.40301
0.0595,1.40011
0.05955,1.40606
0.0596,1.40678
0.05965,1.40568
0.0597,1.40684
0.05975,1.40168
0.0598,1.40115
0.05985,1.40269
0.0599,1.40991
0.05995,1.41072
0.06,1.4104
0.06005,1.41104
0.0601,1.4172
0.06015,1.41561
0.0602,1.4122
0.06025,1.41316
0.0603,1.40989
0.06035,1.4062
0.0604,1.40911
0.06045,1.4141
0.0605,1.41091
0.06055,1.41481
0.0606,1.42134
0.06065,1.42248
0.0607,1.41947
0.06075,1.41783
0.0608,1.41477
0.06085,1.41294
0.0609,1.41406
0.06095,1.41314
0.061,1.41369
0.06105,1.4181
0.0611,1.41746
0.06115,1.41377
0.0612,1.41664
0.06125,1.41815
0.0613,1.4156
0.06135,1.41468
0.0614,1.41453
0.06145,1.41558
0.0615,1.41725
0.06155,1.41546
0.0616,1.40917
0.06165,1.40989
0.0617,1.41226
0.06175,1.42167
0.0618,1.4232
0.06185,1.41786
0.0619,1.41442
0.06195,1.41923
0.062,1.42135
0.06205,1.41845
0.0621,1.41658
0.06215,1.41975
0.0622,1.4208
0.06225,1.42388
0.0623,1.42459
0.06235,1.42283
0.0624,1.42369
0.06245,1.42425
0.0625,1.42218
0.06255,1.41723
0.0626,1.4132
0.06265,1.41178
0.0627,1.41653
0.06275,1.42094
0.0628,1.42016
0.06285,1.42083
0.0629,1.4176
0.06295,1.41896
0.063,1.42131
0.06305,1.42782
0.0631,1.42364
0.06315,1.42192
0.0632,1.42185
0.06325,1.42124
0.0633,1.42619
0.06335,1.42858
0.0634,1.43193
0.06345,1.42948
0.0635,1.4291
0.06355,1.43254
0.0636,1.42857
0.06365,1.42366
0.0637,1.42083
0.06375,1.42482
0.0638,1.42767
0.06385,1.43087
0.0639,1.43006
0.06395,1.42556
0.064,1.4273
0.06405,1.43025
0.0641,1.43411
0.06415,1.43197
0.0642,1.43286
0.06425,1.42959
0.0643,1.43186
0.06435,1.43463
0.0644,1.43238
0.06445,1.43202
0.0645,1.42608
0.06455,1.42774
0.0646,1.42462
0.06465,1.42663
0.0647,1.42721
0.06475,1.4304
0.0648,1.43588
0.06485,1.43318
0.0649,1.43011
0.06495,1.42703
0.065,1.4272
0.06505,1.42511
0.0651,1.425
0.06515,1.42907
0.0652,1.43246
0.06525,1.43624
0.0653,1.43438
0.06535,1.43548
0.0654,1.43728
0.06545,1.4354
0.0655,1.43615
0.06555,1.44073
0.0656,1.44064
0.06565,1.43618
0.0657,1.43667
0.06575,1.43913
0.0658,1.43341
0.06585,1.4336
0.0659,1.43405
0.06595,1.4318
0.066,1.43168
0.06605,1.43322
0.0661,1.4358
0.06615,1.43519
0.0662,1.43417
0.06625,1.43571
0.0663,1.43495
0.06635,1.43286
0.0664,1.43884
0.06645,1.44125
0.0665,1.44079
0.06655,1.4391
0.0666,1.43913
0.06665,1.44259
